epoch,train_loss,PLCC,SRCC,KRCC,RMSE,PLCC_raw,RMSE_raw,lr,epoch_time_sec
1,1.3808134675271897,0.4468218034136553,0.4238542772044075,0.2970057058788365,12.9506354172488294,0.4468218034136553,12.9506354172488294,0.0010000000000000,41.5877308783384763
2,1.3730851234423309,0.4500479922522113,0.4291537815456657,0.2997522738008786,12.8727755467368237,0.4500479922522113,12.8727755467368237,0.0010000000000000,41.7410427543696159
3,1.3520334103125884,0.4560418058594637,0.4347275199312002,0.3045252524473498,12.8249649709842259,0.4560418058594637,12.8249649709842259,0.0010000000000000,41.9825793277338803
4,1.3508606602378030,0.4605187469561842,0.4399554786329374,0.3097159679915320,12.7143133551824992,0.4605187469561842,12.7143133551824992,0.0010000000000000,41.6739480314281536
5,1.3421622003884224,0.4619059729096526,0.4416424101993976,0.3164000523352728,12.7086649493946808,0.4619059729096526,12.7086649493946808,0.0010000000000000,42.3023935503562782
6,1.3299840988002789,0.4691314688001285,0.4478836344375225,0.3191209781347485,12.6420748441769870,0.4691314688001285,12.6420748441769870,0.0010000000000000,43.0403098255928924
7,1.3199682411096867,0.4711938773115414,0.4535744582853843,0.3249616869576000,12.5198971760231466,0.4711938773115414,12.5198971760231466,0.0010000000000000,42.8657768496980083
8,1.3025600498277770,0.4733856303247624,0.4547514259476437,0.3270220196892969,12.4852015607199398,0.4733856303247624,12.4852015607199398,0.0010000000000000,42.2938452083661360
9,1.2973555868320499,0.4767863948083993,0.4601280715054440,0.3320969952278841,12.5005067971601189,0.4767863948083993,12.5005067971601189,0.0010000000000000,42.4445894970361550
10,1.2874972841616736,0.4822824458112102,0.4634529038543865,0.3360287693624253,12.3686796521771551,0.4822824458112102,12.3686796521771551,0.0010000000000000,42.8934067331122222
11,1.2816791818507907,0.4854458167871025,0.4690192773928001,0.3430263581335169,12.3500489139407659,0.4854458167871025,12.3500489139407659,0.0010000000000000,42.9519995077773800
12,1.2627272571714598,0.4870441781917234,0.4719755784768384,0.3447112685830588,12.3026010875963543,0.4870441781917234,12.3026010875963543,0.0010000000000000,41.8546973536852178
13,1.2607577949606033,0.4907470196604148,0.4771548542490229,0.3516695686657405,12.1757861100420222,0.4907470196604148,12.1757861100420222,0.0010000000000000,42.3542048441559089
14,1.2437707683054300,0.4933335448063262,0.4804937224281814,0.3544246625072834,12.1585113198794339,0.4933335448063262,12.1585113198794339,0.0010000000000000,42.2167187418968766
15,1.2358231575049934,0.4973673533075312,0.4858490423770401,0.3564552329737045,11.9852972316666033,0.4973673533075312,11.9852972316666033,0.0010000000000000,42.1470134982216891
16,1.2228708181733234,0.4999952907484279,0.4885339283576411,0.3602809547557411,11.9531926061684892,0.4999952907484279,11.9531926061684892,0.0010000000000000,42.8559469829350661
17,1.2241189112778306,0.5046604139392192,0.4926542116944272,0.3639378257368068,11.9206029675798959,0.5046604139392192,11.9206029675798959,0.0010000000000000,42.6486424135304247
18,1.2110413781859422,0.5066278765020493,0.4931414370478017,0.3681330193455330,11.8120635146608688,0.5066278765020493,11.8120635146608688,0.0010000000000000,42.6284776494560234
19,1.1990851412325059,0.5079035760843533,0.4987849842139166,0.3734141641133316,11.7062713311803499,0.5079035760843533,11.7062713311803499,0.0010000000000000,43.3411950876662715
20,1.1954550357623543,0.5121345248240184,0.4995900608610174,0.3775032652236799,11.6274035656185113,0.5121345248240184,11.6274035656185113,0.0010000000000000,43.1511222455604866
21,1.1845993630340548,0.5143752914538748,0.5045376255155906,0.3786564542430252,11.5716140674273316,0.5143752914538748,11.5716140674273316,0.0010000000000000,42.5132182566332872
22,1.1667106246022081,0.5182060957369317,0.5078825529691550,0.3834030889658769,11.4628867867123674,0.5182060957369317,11.4628867867123674,0.0010000000000000,43.1719981625971982
23,1.1681218861419793,0.5194035295074517,0.5075787702512434,0.3859018986571704,11.4701508873006919,0.5194035295074517,11.4701508873006919,0.0010000000000000,43.1614220343718387
24,1.1579651135492752,0.5221978369047073,0.5119365431830855,0.3900717046640297,11.4063980955637501,0.5221978369047073,11.4063980955637501,0.0010000000000000,41.6461878798748941
25,1.1451218191545645,0.5254208053026792,0.5149299453684369,0.3931383792299289,11.2619924906739843,0.5254208053026792,11.2619924906739843,0.0010000000000000,41.7562202742697011
26,1.1433340320851773,0.5270418329373494,0.5172083380328901,0.3960775935485258,11.1746561136316451,0.5270418329373494,11.1746561136316451,0.0010000000000000,42.5072112898831946
27,1.1268756399026678,0.5282954914676140,0.5190134646824703,0.3990766695279885,11.1469313357107751,0.5282954914676140,11.1469313357107751,0.0010000000000000,42.3621458614955699
28,1.1170698767637770,0.5301184716832699,0.5241307950557982,0.4028851354473626,11.0755594482123865,0.5301184716832699,11.0755594482123865,0.0010000000000000,42.9027152748186538
29,1.1084742659404065,0.5345216404647064,0.5270041529215836,0.4069076577633579,11.0142710840969258,0.5345216404647064,11.0142710840969258,0.0010000000000000,41.4855152721955704
30,1.1072504280094482,0.5363507376912552,0.5261986975946787,0.4097408657610124,10.9019179701104267,0.5363507376912552,10.9019179701104267,0.0010000000000000,41.5696337625581478
31,1.0980419153988301,0.5374004613737393,0.5322839151244512,0.4126347530427841,10.8134407500887875,0.5374004613737393,10.8134407500887875,0.0010000000000000,42.4240581543858895
32,1.0914404349296190,0.5411771293337478,0.5316399613263707,0.4156401900541132,10.7342517319330941,0.5411771293337478,10.7342517319330941,0.0010000000000000,41.6505569447277679
33,1.0759795421926466,0.5452038695229561,0.5351870274387812,0.4190356875498092,10.6364045975983643,0.5452038695229561,10.6364045975983643,0.0010000000000000,42.8618786183365827
34,1.0769282248452849,0.5478437502850164,0.5398369225621883,0.4230669619520189,10.5813486863784050,0.5478437502850164,10.5813486863784050,0.0010000000000000,42.7079872214898799
35,1.0627923043345489,0.5467605248719256,0.5401296737518371,0.4239847566238633,10.6123683405272544,0.5467605248719256,10.6123683405272544,0.0010000000000000,41.5970678561595903
36,1.0522469694644931,0.5506172373872151,0.5429348067237280,0.4290565995444858,10.5481250688675399,0.5506172373872151,10.5481250688675399,0.0010000000000000,42.6386959374660179
37,1.0479051680135514,0.5525261403908757,0.5443538284488449,0.4318253475702304,10.4346291873388068,0.5525261403908757,10.4346291873388068,0.0010000000000000,42.5411043308072507
38,1.0399845523494795,0.5561080491688944,0.5466190065079981,0.4326527792206356,10.4059096082948468,0.5561080491688944,10.4059096082948468,0.0010000000000000,42.6200607647161647
39,1.0276798697628100,0.5569673195519479,0.5494068067633947,0.4356830598789226,10.3251435482811047,0.5569673195519479,10.3251435482811047,0.0010000000000000,43.0334525241127537
40,1.0209951608186656,0.5596845878749084,0.5553875048028986,0.4383162012447638,10.2611180495166501,0.5596845878749084,10.2611180495166501,0.0010000000000000,41.5541843185889803
41,1.0156543904823228,0.5649392920556762,0.5567042785895298,0.4393670046236274,10.2175920983911741,0.5649392920556762,10.2175920983911741,0.0010000000000000,42.4266290397550563
42,1.0060072168273793,0.5649278556139897,0.5601354349519685,0.4424061017626559,10.1689378663321968,0.5649278556139897,10.1689378663321968,0.0010000000000000,42.1285898747645788
43,0.9966004949012310,0.5702675450450149,0.5643277858082735,0.4440083403672310,10.0535737348582188,0.5702675450450149,10.0535737348582188,0.0010000000000000,42.2829535225076469
44,0.9915664602197720,0.5723842530083052,0.5667926065295098,0.4477526249387011,9.9984118456019964,0.5723842530083052,9.9984118456019964,0.0010000000000000,43.1806255731403468
45,0.9911095508928321,0.5754292587164810,0.5687001383094313,0.4514377133776146,9.9340859241338464,0.5754292587164810,9.9340859241338464,0.0010000000000000,42.8098342116555131
46,0.9836962941207911,0.5778783528882919,0.5719386628618759,0.4518970021042473,9.9027958057688394,0.5778783528882919,9.9027958057688394,0.0010000000000000,42.1241622749964577
47,0.9680271899953711,0.5792130117012729,0.5734510158995206,0.4567616130308131,9.8712427114067793,0.5792130117012729,9.8712427114067793,0.0010000000000000,42.6211637882538668
48,0.9672700174626065,0.5831140474942069,0.5774336880909166,0.4598026417617873,9.8177435288886912,0.5831140474942069,9.8177435288886912,0.0010000000000000,42.1380589267254706
49,0.9577225794243387,0.5853029370044710,0.5786488937746553,0.4614917847759739,9.7998537395568288,0.5853029370044710,9.7998537395568288,0.0010000000000000,42.1951203827656940
50,0.9545784736285134,0.5850080612979799,0.5835328679941879,0.4617696131880035,9.8379277634691658,0.5850080612979799,9.8379277634691658,0.0010000000000000,42.7203132826453214
51,0.9496378276616972,0.5900735502248298,0.5883745345266992,0.4645885251850837,9.7124447554045759,0.5900735502248298,9.7124447554045759,0.0010000000000000,42.7349129321824250
52,0.9356591469018299,0.5939813484286040,0.5914550599309377,0.4701234032542599,9.6890804458928930,0.5939813484286040,9.6890804458928930,0.0010000000000000,43.3914275357656933
53,0.9281855807786495,0.5968883560284122,0.5946390621486474,0.4706904712636868,9.7064462264356965,0.5968883560284122,9.7064462264356965,0.0010000000000000,41.9731325451137849
54,0.9203382970681880,0.6000852195299372,0.5982314413053605,0.4748524828479321,9.7070500631715948,0.6000852195299372,9.7070500631715948,0.0010000000000000,43.4708633430723026
55,0.9121342279979384,0.6027442976604737,0.5993550091382045,0.4773712306213920,9.6753325147462146,0.6027442976604737,9.6753325147462146,0.0010000000000000,43.1258145501606123
56,0.9149790703162443,0.6023026207675397,0.6044200174686556,0.4802133951021657,9.6459192296904277,0.6023026207675397,9.6459192296904277,0.0010000000000000,42.2770577512570682
57,0.9013921778451174,0.6059450496761926,0.6063390061932545,0.4824789720014702,9.5421432613197528,0.6059450496761926,9.5421432613197528,0.0010000000000000,43.2574253361770289
58,0.8925389095893271,0.6110366735288500,0.6090130976741575,0.4857491053876848,9.5207899309911550,0.6110366735288500,9.5207899309911550,0.0010000000000000,42.1201062471060652
59,0.8935432142434817,0.6125759506501038,0.6147938934202525,0.4882340160633434,9.4739357785905458,0.6125759506501038,9.4739357785905458,0.0010000000000000,42.4712456865818453
60,0.8911387418740381,0.6143374261879655,0.6178478153741085,0.4875180068244330,9.4851966312934923,0.6143374261879655,9.4851966312934923,0.0010000000000000,42.0474680873423239
61,0.8819424556646113,0.6181540794628373,0.6195024300959605,0.4912443573701559,9.4751679189374816,0.6181540794628373,9.4751679189374816,0.0005000000000000,42.2602812634514251
62,0.8700195244683839,0.6226275206468226,0.6201085439992269,0.4944882410431853,9.4650351641483521,0.6226275206468226,9.4650351641483521,0.0005000000000000,42.9371053708069255
63,0.8696856383865718,0.6220015905367628,0.6245202828639438,0.4976335397562561,9.3906809135846885,0.6220015905367628,9.3906809135846885,0.0005000000000000,42.8307668535519284
64,0.8584245410525047,0.6256947591569134,0.6288351504231863,0.4988665973900169,9.3718811336087917,0.6256947591569134,9.3718811336087917,0.0005000000000000,43.1098878481464638
65,0.8534171004416031,0.6289180443171060,0.6292834218434852,0.5040537119372193,9.3752784417736272,0.6289180443171060,9.3752784417736272,0.0005000000000000,42.0737641314484847
66,0.8534076298616228,0.6321376196780684,0.6327165616465807,0.5029656290345063,9.2987213822041515,0.6321376196780684,9.2987213822041515,0.0005000000000000,42.6067888111013460
67,0.8417727166037515,0.6344781971791983,0.6367861187917676,0.5074121754414853,9.2592602406108053,0.6344781971791983,9.2592602406108053,0.0005000000000000,42.5001349498136634
68,0.8363863239434640,0.6359282487769691,0.6399184508670559,0.5086686865862293,9.2637084049907159,0.6359282487769691,9.2637084049907159,0.0005000000000000,43.0364813370003745
69,0.8324508582080761,0.6408404410541213,0.6424849371067144,0.5137115768330365,9.1958580411294477,0.6408404410541213,9.1958580411294477,0.0005000000000000,41.9776330863854952
70,0.8214455689927792,0.6422745366639984,0.6425755261715708,0.5171134806219262,9.1434069078604132,0.6422745366639984,9.1434069078604132,0.0005000000000000,41.3807593646414702
71,0.8182822281224197,0.6456459988021922,0.6446659117514157,0.5183875959314087,9.1283580014319874,0.6456459988021922,9.1283580014319874,0.0005000000000000,42.4361958729673105
72,0.8154865676753394,0.6483729219788087,0.6490911349524142,0.5195314545519365,9.1130992545874303,0.6483729219788087,9.1130992545874303,0.0005000000000000,41.2824447354243063
73,0.8040809859654666,0.6478687204239971,0.6502662058268389,0.5227942922784725,9.1254343302444099,0.6478687204239971,9.1254343302444099,0.0005000000000000,42.9712845126785083
74,0.8018554342147601,0.6539352046881703,0.6528815767682622,0.5268668823917952,9.0977200926180473,0.6539352046881703,9.0977200926180473,0.0005000000000000,42.6691326912610265
75,0.8015331600346923,0.6542572925955865,0.6550177289359957,0.5304878120248282,9.0080671228319193,0.6542572925955865,9.0080671228319193,0.0005000000000000,42.3145646201630896
76,0.7961108548645942,0.6554666985511306,0.6558847074822240,0.5308254712166759,8.9759894248710950,0.6554666985511306,8.9759894248710950,0.0005000000000000,42.5414496975756364
77,0.7890921287612574,0.6576561176235272,0.6582587311468782,0.5328054971984930,8.8894778449803926,0.6576561176235272,8.8894778449803926,0.0005000000000000,42.1383426011251601
78,0.7777702012270511,0.6591742943743137,0.6596035234265135,0.5360652447441319,8.8928075953873655,0.6591742943743137,8.8928075953873655,0.0005000000000000,41.7787251814090084
79,0.7776427078188078,0.6627892229876566,0.6606957329010895,0.5394309881248180,8.7873864437623315,0.6627892229876566,8.7873864437623315,0.0005000000000000,41.3281507812830498
80,0.7689118196410717,0.6653338033360868,0.6629617382100730,0.5438030236979606,8.8062429572920919,0.6653338033360868,8.8062429572920919,0.0005000000000000,42.8563955864867836
81,0.7631870125628382,0.6674339483174655,0.6635371745184466,0.5463760555044128,8.7794595533372970,0.6674339483174655,8.7794595533372970,0.0005000000000000,41.2589947283604914
82,0.7584505281801109,0.6686376542760599,0.6657714550625846,0.5464060152879624,8.6410386172114872,0.6686376542760599,8.6410386172114872,0.0005000000000000,42.6197317730952747
83,0.7534991970900297,0.6706833227982754,0.6663481073016720,0.5496756468378368,8.5832833083466564,0.6706833227982754,8.5832833083466564,0.0005000000000000,41.3568702947350388
84,0.7487713738936655,0.6697558931650007,0.6688772464662873,0.5521394429671820,8.5792226501235636,0.6697558931650007,8.5792226501235636,0.0005000000000000,41.5687581597059577
85,0.7384276554953692,0.6731172768820735,0.6682918840609191,0.5532375443945002,8.5044019708493988,0.6731172768820735,8.5044019708493988,0.0005000000000000,42.5336595539258298
86,0.7356278870909482,0.6743530118846320,0.6721394643794782,0.5584832271713019,8.5057080340281281,0.6743530118846320,8.5057080340281281,0.0005000000000000,42.0052265416234079
87,0.7311461342860057,0.6765065027234025,0.6705104649065570,0.5618771059887597,8.3945586107427239,0.6765065027234025,8.3945586107427239,0.0005000000000000,41.6062221698644734
88,0.7309964860596643,0.6788274232166661,0.6743794780155359,0.5640395848176679,8.3230622108080947,0.6788274232166661,8.3230622108080947,0.0005000000000000,42.9077368699505683
89,0.7185597600416178,0.6799026798895930,0.6736260072447204,0.5648200460208639,8.2719342400676883,0.6799026798895930,8.2719342400676883,0.0005000000000000,41.8185011184980340
90,0.7218733809669345,0.6810244951510104,0.6751577584205779,0.5678363883140006,8.2064029651352222,0.6810244951510104,8.2064029651352222,0.0005000000000000,42.9664242180464555
91,0.7185197758445553,0.6800290439084390,0.6763085584852055,0.5683287860482706,8.2212395958697950,0.6800290439084390,8.2212395958697950,0.0005000000000000,43.3625475025093507
92,0.7154379592087724,0.6815253739002827,0.6801566380594480,0.5720338593693651,8.1631203696426642,0.6815253739002827,8.1631203696426642,0.0005000000000000,42.3775024965168470
93,0.7004573947475139,0.6848865712627533,0.6821552135890347,0.5718988248819238,8.1545733950461781,0.6848865712627533,8.1545733950461781,0.0005000000000000,43.0881329224174436
94,0.7039634788337880,0.6852036141792553,0.6819675970943838,0.5755331684121033,8.0270561393508668,0.6852036141792553,8.0270561393508668,0.0005000000000000,42.3527497635710048
95,0.7001462341083990,0.6887782542916067,0.6822236845187316,0.5780968461758232,8.0362466733093303,0.6887782542916067,8.0362466733093303,0.0005000000000000,43.2334535631819890
96,0.6938603166630245,0.6899927103426866,0.6863355918245035,0.5786296077703811,7.9857295053279653,0.6899927103426866,7.9857295053279653,0.0005000000000000,42.5574499514871505
97,0.6872934102085841,0.6902371755818886,0.6867962389566697,0.5805665527642816,7.9442889619052366,0.6902371755818886,7.9442889619052366,0.0005000000000000,42.6586101416736057
98,0.6863078910048497,0.6894619277114958,0.6902909913585041,0.5832439458505086,7.8701873116222423,0.6894619277114958,7.8701873116222423,0.0005000000000000,41.9531754232086769
99,0.6764314633382581,0.6903829495516554,0.6919372532049101,0.5840739152515271,7.8491976561242289,0.6903829495516554,7.8491976561242289,0.0005000000000000,41.8516551392399521
100,0.6715524519529310,0.6919299827248281,0.6931661475530093,0.5850544873070769,7.8254877136654573,0.6919299827248281,7.8254877136654573,0.0005000000000000,43.3812720985807090
101,0.6641204918648218,0.6950314646270359,0.6942023222883656,0.5895130393167488,7.7493343124145744,0.6950314646270359,7.7493343124145744,0.0005000000000000,43.0834867896577620
102,0.6646473375754007,0.6940678983417240,0.6945641749431974,0.5912030991371198,7.6705951504689756,0.6940678983417240,7.6705951504689756,0.0005000000000000,43.1994334481617557
103,0.6614397302373007,0.6960790922976122,0.6983147865250602,0.5930542347344350,7.6375473551057391,0.6960790922976122,7.6375473551057391,0.0005000000000000,42.6032803268941649
104,0.6586377855257772,0.6960719569321949,0.6992480096399951,0.5924253356872835,7.5782200851339665,0.6960719569321949,7.5782200851339665,0.0005000000000000,42.2131960514223579
105,0.6524148862927853,0.6976874099852853,0.7010825983484481,0.5951272315769879,7.6188880004341817,0.6976874099852853,7.6188880004341817,0.0005000000000000,43.0670276491185220
106,0.6535229762730975,0.6984801115996423,0.7036172805466400,0.5954544456993430,7.5293493832000946,0.6984801115996423,7.5293493832000946,0.0005000000000000,42.6049979979071054
107,0.6398139990894863,0.7004580017652747,0.7068034546555423,0.6000161490489800,7.5406056004042794,0.7004580017652747,7.5406056004042794,0.0005000000000000,41.6484109433381917
108,0.6419242107250401,0.7026363256489792,0.7103547401991533,0.6010058372208887,7.5172492116127296,0.7026363256489792,7.5172492116127296,0.0005000000000000,41.8100344237511905
109,0.6351196203724983,0.7022220231649029,0.7098581214500925,0.6026319105252493,7.4818086115205915,0.7022220231649029,7.4818086115205915,0.0005000000000000,42.3336771020655078
110,0.6353207171493239,0.7059116372051921,0.7116755040991202,0.6003933784143356,7.4204006810493173,0.7059116372051921,7.4204006810493173,0.0005000000000000,42.2193766747889043
111,0.6282143611059328,0.7052802331960062,0.7176246386581424,0.6045086242693102,7.4550863397039207,0.7052802331960062,7.4550863397039207,0.0005000000000000,42.0023158561771979
112,0.6269902864258593,0.7080575014539477,0.7180125650980971,0.6044564433726778,7.4670982754666211,0.7080575014539477,7.4670982754666211,0.0005000000000000,41.8198658517175446
113,0.6254587089285917,0.7101802361134872,0.7206752353137350,0.6068457358147964,7.4607466009873002,0.7101802361134872,7.4607466009873002,0.0005000000000000,41.9232901925766797
114,0.6121842285942685,0.7098938627425114,0.7230891442366139,0.6057479911655892,7.3406834766286080,0.7098938627425114,7.3406834766286080,0.0005000000000000,41.7160029427073837
115,0.6058705036149903,0.7119922374090011,0.7250583382167606,0.6071160735452561,7.4024952407943196,0.7119922374090011,7.4024952407943196,0.0005000000000000,42.1129541377187522
116,0.6104567297776200,0.7161216362191174,0.7276396429129476,0.6104516108533289,7.3798487110985143,0.7161216362191174,7.3798487110985143,0.0005000000000000,42.0892267169349452
117,0.6061721071494935,0.7162394363721513,0.7287611994825002,0.6109763679267969,7.4020704925493259,0.7162394363721513,7.4020704925493259,0.0005000000000000,42.9271421723292121
118,0.6044087508796565,0.7169620118290582,0.7298508766406864,0.6124453531842999,7.3504572283137222,0.7169620118290582,7.3504572283137222,0.0005000000000000,41.3548091546578647
119,0.5942376953111393,0.7202344534067266,0.7340172942355745,0.6142648919425837,7.3319995133631526,0.7202344534067266,7.3319995133631526,0.0005000000000000,41.4354173371506107
120,0.5930187201191359,0.7208991848406484,0.7334396025764640,0.6128119476265219,7.2922992731199034,0.7208991848406484,7.2922992731199034,0.0005000000000000,41.3475614934878450
121,0.5845412230772672,0.7232366813149221,0.7385776325651258,0.6163409422887395,7.3728575259128561,0.7232366813149221,7.3728575259128561,0.0005000000000000,42.9314472390768387
122,0.5878978146356916,0.7257523685186177,0.7372789385230407,0.6154244474779069,7.3219035820883853,0.7257523685186177,7.3219035820883853,0.0005000000000000,41.6884800928508525
123,0.5872411577499723,0.7270814519444545,0.7412693340491393,0.6165063365733998,7.2454641127119839,0.7270814519444545,7.2454641127119839,0.0005000000000000,41.5394372859203216
124,0.5768740830780230,0.7298086076213780,0.7433403199428458,0.6168507759069011,7.3083489037899936,0.7298086076213780,7.3083489037899936,0.0005000000000000,41.8279606472319685
125,0.5726395541228406,0.7304302374709054,0.7455643762767681,0.6183408776920626,7.2530692787477111,0.7304302374709054,7.2530692787477111,0.0005000000000000,42.9501441010404790
126,0.5695744495446532,0.7321534671624073,0.7454933371720391,0.6214646289985277,7.2839232997394596,0.7321534671624073,7.2839232997394596,0.0005000000000000,43.0210363342239361
127,0.5687520560446038,0.7334165299001937,0.7461082169743836,0.6215316674847543,7.2690267352589339,0.7334165299001937,7.2690267352589339,0.0005000000000000,42.0490476164435449
128,0.5679378479445453,0.7375594124035703,0.7489501699810439,0.6212577703402230,7.2658863992913796,0.7375594124035703,7.2658863992913796,0.0005000000000000,41.7060736942785724
129,0.5568830800160328,0.7366859483420752,0.7504986786288751,0.6211462920202030,7.2353197937036136,0.7366859483420752,7.2353197937036136,0.0005000000000000,43.1290665129944770
130,0.5586916860005128,0.7412568990754401,0.7532578666365286,0.6233763773833851,7.1693127518336741,0.7412568990754401,7.1693127518336741,0.0005000000000000,41.5854099288994234
131,0.5587195080304701,0.7415090709419093,0.7532987870431833,0.6236545596240742,7.2401406671496469,0.7415090709419093,7.2401406671496469,0.0005000000000000,42.3566184920277067
132,0.5571959898858831,0.7428638904696416,0.7537018722683495,0.6272930614933443,7.1843777111587066,0.7428638904696416,7.1843777111587066,0.0005000000000000,41.9409916897807378
133,0.5527141044118747,0.7463286897023942,0.7535909884700409,0.6263263699159489,7.2174858572095095,0.7463286897023942,7.2174858572095095,0.0005000000000000,43.1002116448703489
